Index,EMP_ID,CLM_SYS,CLM_REF,WSA_TYP,FLEXBEN_TYPE,CLM_DT,CLM_YR,CLM_AMT,RCPT_DT,RCPT_DAY,DAY_TAG,CLM.STAT,REIMB_DT,REIMB_YR,EA_DT
29881,8876,WSA,EFSA0116867,FLXI,1.0,02/07/18,2018,93.4,17/06/18,Sunday,WEEKEND,3,12/08/18,2018,20/09/18
29882,6019,WSA,EFSA0117058,FLXI,5.0,06/07/18,2018,500.0,17/06/18,Sunday,WEEKEND,3,12/08/18,2018,20/09/18
29883,3043,WSA,EFSA0117871,MIIS,,21/07/18,2018,101.0,17/06/18,Sunday,WEEKEND,3,12/08/18,2018,20/09/18
29884,3582,WSA,EFSA0117914,FLXI,7.0,22/07/18,2018,495.0,17/06/18,Sunday,WEEKEND,3,12/08/18,2018,20/09/18
29885,2234,WSA,EFSA0116183,FLXI,4.0,19/06/18,2018,444.1,17/06/18,Sunday,WEEKEND,3,13/08/18,2018,20/09/18
29886,2847,WSA,EFSA0117917,MIIS,,22/07/18,2018,102.0,17/06/18,Sunday,WEEKEND,3,13/08/18,2018,20/09/18
29887,10187,WSA,EFSA0117418,FLXI,4.0,13/07/18,2018,220.0,17/06/18,Sunday,WEEKEND,3,16/08/18,2018,20/09/18
29888,4547,WSA,EFSA0117380,MIIS,,12/07/18,2018,100.0,17/06/18,Sunday,WEEKEND,3,18/08/18,2018,20/09/18
29889,7084,WSA,EFSA0116426,FLXI,5.0,23/06/18,2018,100.0,17/06/18,Sunday,WEEKEND,3,19/08/18,2018,20/09/18
29890,3008,WSA,EFSA0116978,FLXI,3.0,04/07/18,2018,60.0,17/06/18,Sunday,WEEKEND,3,20/08/18,2018,20/09/18
29891,10738,WSA,EFSA0117216,FLXI,7.0,09/07/18,2018,151.0,17/06/18,Sunday,WEEKEND,3,23/08/18,2018,20/09/18
29892,4648,WSA,EFSA0116874,FLXI,7.0,02/07/18,2018,45.0,17/06/18,Sunday,WEEKEND,3,25/08/18,2018,20/09/18
29893,8126,WSA,EFSA0116853,FLXI,5.0,02/07/18,2018,500.0,17/06/18,Sunday,WEEKEND,3,28/08/18,2018,20/09/18
29894,5414,WSA,EFSA0117166,FLXI,5.0,08/07/18,2018,500.0,17/06/18,Sunday,WEEKEND,3,28/08/18,2018,20/09/18
29895,7322,WSA,EFSA0116928,FLXI,7.0,03/07/18,2018,91.84,17/06/18,Sunday,WEEKEND,3,29/08/18,2018,20/09/18
29896,7377,WSA,EFSA0117697,FLXI,5.0,18/07/18,2018,67.3,17/06/18,Sunday,WEEKEND,3,29/08/18,2018,20/09/18
29897,10225,WSA,EFSA0116910,FLXI,7.0,03/07/18,2018,491.0,17/06/18,Sunday,WEEKEND,3,30/08/18,2018,20/09/18
29898,1715,WSA,EFSA0117654,FLXI,3.0,17/07/18,2018,17.7,17/06/18,Sunday,WEEKEND,3,30/08/18,2018,20/09/18
29899,11002,WSA,EFSA0117035,BIRT,,05/07/18,2018,30.0,17/06/18,Sunday,WEEKEND,3,31/08/18,2018,20/09/18
29900,9747,WSA,EFSA0117182,BIRT,,08/07/18,2018,30.0,17/06/18,Sunday,WEEKEND,3,06/09/18,2018,20/09/18
29901,2207,WSA,EFSA0117656,BIRT,,17/07/18,2018,11.8,17/06/18,Sunday,WEEKEND,3,09/09/18,2018,20/09/18
29902,3661,WSA,EFSA0117645,FLXI,3.0,17/07/18,2018,90.0,17/06/18,Sunday,WEEKEND,3,10/09/18,2018,20/09/18
29903,1604,WSA,EFSA0117536,MIIS,,15/07/18,2018,100.0,17/06/18,Sunday,WEEKEND,3,13/09/18,2018,20/09/18
29904,7948,WSA,EFSA0116428,MIIS,,23/06/18,2018,100.0,18/06/18,Monday,WEEKDAY,3,25/07/18,2018,20/09/18
29905,2266,WSA,EFSA0116239,FLXI,4.0,20/06/18,2018,200.0,18/06/18,Monday,WEEKDAY,3,27/07/18,2018,20/09/18
29906,10152,WSA,EFSA0116495,BIRT,,24/06/18,2018,30.0,18/06/18,Monday,WEEKDAY,3,27/07/18,2018,20/09/18
29907,5697,WSA,EFSA0116541,FLXI,7.0,25/06/18,2018,94.2,18/06/18,Monday,WEEKDAY,3,28/07/18,2018,20/09/18
29908,7357,WSA,EFSA0116311,MIIS,,21/06/18,2018,100.0,18/06/18,Monday,WEEKDAY,3,29/07/18,2018,20/09/18
29909,10988,WSA,EFSA0116610,FLXI,1.0,27/06/18,2018,377.0,18/06/18,Monday,WEEKDAY,3,30/07/18,2018,20/09/18
29910,4962,WSA,EFSA0116227,FLXI,4.0,20/06/18,2018,500.0,18/06/18,Monday,WEEKDAY,3,31/07/18,2018,20/09/18
29911,7705,WSA,EFSA0116303,FLXI,7.0,21/06/18,2018,110.0,18/06/18,Monday,WEEKDAY,3,01/08/18,2018,20/09/18
29912,6332,WSA,EFSA0116533,MIIS,,25/06/18,2018,100.0,18/06/18,Monday,WEEKDAY,3,01/08/18,2018,20/09/18
29913,8991,WSA,EFSA0116732,MIIS,,29/06/18,2018,26.85,18/06/18,Monday,WEEKDAY,3,01/08/18,2018,20/09/18
29914,1804,WSA,EFSA0116777,FLXI,2.0,30/06/18,2018,47.0,18/06/18,Monday,WEEKDAY,3,01/08/18,2018,20/09/18
29915,11457,WSA,EFSA0117164,BIRT,,07/07/18,2018,32.0,18/06/18,Monday,WEEKDAY,3,01/08/18,2018,20/09/18
29916,7093,WSA,EFSA0116397,BIRT,,22/06/18,2018,3.6,18/06/18,Monday,WEEKDAY,3,04/08/18,2018,20/09/18
29917,3824,WSA,EFSA0117403,BIRT,,12/07/18,2018,33.0,18/06/18,Monday,WEEKDAY,3,05/08/18,2018,20/09/18
29918,9721,WSA,EFSA0116505,BIRT,,24/06/18,2018,4.5,18/06/18,Monday,WEEKDAY,3,06/08/18,2018,20/09/18
29919,9048,WSA,EFSA0117006,FLXI,1.0,05/07/18,2018,500.0,18/06/18,Monday,WEEKDAY,3,06/08/18,2018,20/09/18
29920,11506,WSA,EFSA0117666,MIIS,,17/07/18,2018,94.0,18/06/18,Monday,WEEKDAY,3,07/08/18,2018,20/09/18
29921,5463,WSA,EFSA0116225,FLXI,4.0,20/06/18,2018,500.0,18/06/18,Monday,WEEKDAY,3,09/08/18,2018,20/09/18
29922,9438,WSA,EFSA0117053,FLXI,3.0,06/07/18,2018,500.0,18/06/18,Monday,WEEKDAY,3,09/08/18,2018,20/09/18
29923,5500,WSA,EFSA0117714,MIIS,,18/07/18,2018,100.0,18/06/18,Monday,WEEKDAY,3,09/08/18,2018,20/09/18
29924,8613,WSA,EFSA0116477,MIIS,,24/06/18,2018,100.0,18/06/18,Monday,WEEKDAY,3,11/08/18,2018,20/09/18
29925,2848,WSA,EFSA0116568,FLXI,2.0,26/06/18,2018,475.0,18/06/18,Monday,WEEKDAY,3,11/08/18,2018,20/09/18
29926,7724,WSA,EFSA0117260,FLXI,1.0,10/07/18,2018,450.0,18/06/18,Monday,WEEKDAY,3,11/08/18,2018,20/09/18
29927,8679,WSA,EFSA0117298,BIRT,,10/07/18,2018,0.5,18/06/18,Monday,WEEKDAY,3,12/08/18,2018,20/09/18
29928,1493,WSA,EFSA0117814,FLXI,7.0,20/07/18,2018,460.0,18/06/18,Monday,WEEKDAY,3,13/08/18,2018,20/09/18
29929,8984,WSA,EFSA0116251,MIIS,,20/06/18,2018,100.0,18/06/18,Monday,WEEKDAY,3,14/08/18,2018,20/09/18
29930,3122,WSA,EFSA0116259,FLXI,7.0,20/06/18,2018,37.45,18/06/18,Monday,WEEKDAY,3,15/08/18,2018,20/09/18
29931,4902,WSA,EFSA0116754,FLXI,7.0,30/06/18,2018,410.99,18/06/18,Monday,WEEKDAY,3,15/08/18,2018,20/09/18
29932,4782,WSA,EFSA0117443,FLXI,3.0,13/07/18,2018,57.76,18/06/18,Monday,WEEKDAY,3,15/08/18,2018,20/09/18
29933,3259,WSA,EFSA0116751,FLXI,4.0,30/06/18,2018,500.0,18/06/18,Monday,WEEKDAY,3,16/08/18,2018,20/09/18
29934,1747,WSA,EFSA0116921,FLXI,2.0,03/07/18,2018,109.7,18/06/18,Monday,WEEKDAY,3,16/08/18,2018,20/09/18
29935,10574,WSA,EFSA0117310,FLXI,3.0,11/07/18,2018,500.0,18/06/18,Monday,WEEKDAY,3,16/08/18,2018,20/09/18
29936,9810,WSA,EFSA0117458,BIRT,,13/07/18,2018,2.8,18/06/18,Monday,WEEKDAY,3,17/08/18,2018,20/09/18
29937,11493,WSA,EFSA0117769,FLXI,6.0,19/07/18,2018,480.0,18/06/18,Monday,WEEKDAY,3,17/08/18,2018,20/09/18
29938,9477,WSA,EFSA0117469,FLXI,3.0,14/07/18,2018,500.0,18/06/18,Monday,WEEKDAY,3,18/08/18,2018,20/09/18
29939,1970,WSA,EFSA0117542,BIRT,,15/07/18,2018,30.0,18/06/18,Monday,WEEKDAY,3,18/08/18,2018,20/09/18
29940,3204,WSA,EFSA0117813,FLXI,8.0,20/07/18,2018,481.0,18/06/18,Monday,WEEKDAY,3,19/08/18,2018,20/09/18
29941,2734,WSA,EFSA0117113,FLXI,4.0,07/07/18,2018,500.0,18/06/18,Monday,WEEKDAY,3,20/08/18,2018,20/09/18
29942,5944,WSA,EFSA0117338,BIRT,,11/07/18,2018,30.0,18/06/18,Monday,WEEKDAY,3,20/08/18,2018,20/09/18
29943,1876,WSA,EFSA0117210,FLXI,4.0,09/07/18,2018,472.0,18/06/18,Monday,WEEKDAY,3,21/08/18,2018,20/09/18
29944,3615,WSA,EFSA0117736,MIIS,,19/07/18,2018,100.0,18/06/18,Monday,WEEKDAY,3,21/08/18,2018,20/09/18
29945,2170,WSA,EFSA0116666,MIIS,,28/06/18,2018,100.0,18/06/18,Monday,WEEKDAY,3,22/08/18,2018,20/09/18
29946,9290,WSA,EFSA0116560,FLXI,1.0,26/06/18,2018,500.0,18/06/18,Monday,WEEKDAY,3,23/08/18,2018,20/09/18
29947,2296,WSA,EFSA0116759,FLXI,1.0,30/06/18,2018,200.0,18/06/18,Monday,WEEKDAY,3,23/08/18,2018,20/09/18
29948,3720,WSA,EFSA0117865,FLXI,5.0,21/07/18,2018,454.0,18/06/18,Monday,WEEKDAY,3,23/08/18,2018,20/09/18
29949,6882,WSA,EFSA0117025,MIIS,,05/07/18,2018,100.0,18/06/18,Monday,WEEKDAY,3,25/08/18,2018,20/09/18
29950,10097,WSA,EFSA0117613,BIRT,,16/07/18,2018,7.5,18/06/18,Monday,WEEKDAY,3,25/08/18,2018,20/09/18
29951,9299,WSA,EFSA0117637,FLXI,7.0,17/07/18,2018,150.0,18/06/18,Monday,WEEKDAY,3,25/08/18,2018,20/09/18
29952,4764,WSA,EFSA0116713,FLXI,7.0,29/06/18,2018,150.0,18/06/18,Monday,WEEKDAY,3,28/08/18,2018,20/09/18
29953,9118,WSA,EFSA0117740,MIIS,,19/07/18,2018,100.0,18/06/18,Monday,WEEKDAY,3,28/08/18,2018,20/09/18
29954,11139,WSA,EFSA0117553,BIRT,,15/07/18,2018,9.0,18/06/18,Monday,WEEKDAY,3,29/08/18,2018,20/09/18
29955,6745,WSA,EFSA0117134,MIIS,,07/07/18,2018,100.0,18/06/18,Monday,WEEKDAY,3,30/08/18,2018,20/09/18
29956,6675,WSA,EFSA0117031,FLXI,3.0,05/07/18,2018,70.0,18/06/18,Monday,WEEKDAY,3,01/09/18,2018,20/09/18
29957,10537,WSA,EFSA0117415,FLXI,7.0,13/07/18,2018,318.0,18/06/18,Monday,WEEKDAY,3,01/09/18,2018,20/09/18
29958,10952,WSA,EFSA0117449,BIRT,,13/07/18,2018,30.0,18/06/18,Monday,WEEKDAY,3,01/09/18,2018,20/09/18
29959,10010,WSA,EFSA0117586,MIIS,,16/07/18,2018,100.0,18/06/18,Monday,WEEKDAY,3,01/09/18,2018,20/09/18
29960,10482,WSA,EFSA0117691,MIIS,,18/07/18,2018,100.0,18/06/18,Monday,WEEKDAY,3,03/09/18,2018,20/09/18
29961,1495,WSA,EFSA0117321,FLXI,3.0,11/07/18,2018,129.47,18/06/18,Monday,WEEKDAY,3,07/09/18,2018,20/09/18
29962,4803,WSA,EFSA0117911,FLXI,6.0,22/07/18,2018,487.0,18/06/18,Monday,WEEKDAY,3,13/09/18,2018,20/09/18
29963,10148,WSA,EFSA0116257,FLXI,3.0,20/06/18,2018,48.0,19/06/18,Tuesday,WEEKDAY,3,21/07/18,2018,20/09/18
29964,9687,WSA,EFSA0116557,BIRT,,25/06/18,2018,37.0,19/06/18,Tuesday,WEEKDAY,3,21/07/18,2018,20/09/18
29965,1582,WSA,EFSA0116274,BIRT,,20/06/18,2018,3.6,19/06/18,Tuesday,WEEKDAY,3,24/07/18,2018,20/09/18
29966,11528,WSA,EFSA0116697,BIRT,,28/06/18,2018,35.0,19/06/18,Tuesday,WEEKDAY,3,25/07/18,2018,20/09/18
29967,11160,WSA,EFSA0116846,MIIS,,01/07/18,2018,96.0,19/06/18,Tuesday,WEEKDAY,3,25/07/18,2018,20/09/18
29968,9057,WSA,EFSA0116473,FLXI,7.0,24/06/18,2018,198.0,19/06/18,Tuesday,WEEKDAY,3,26/07/18,2018,20/09/18
29969,9183,WSA,EFSA0116528,FLXI,3.0,25/06/18,2018,266.0,19/06/18,Tuesday,WEEKDAY,3,26/07/18,2018,20/09/18
29970,4654,WSA,EFSA0116655,MIIS,,28/06/18,2018,100.0,19/06/18,Tuesday,WEEKDAY,3,02/08/18,2018,20/09/18
29971,7643,WSA,EFSA0116880,BIRT,,02/07/18,2018,30.0,19/06/18,Tuesday,WEEKDAY,3,03/08/18,2018,20/09/18
29972,10376,WSA,EFSA0116570,FLXI,6.0,26/06/18,2018,400.0,19/06/18,Tuesday,WEEKDAY,3,04/08/18,2018,20/09/18
29973,6404,WSA,EFSA0116635,BIRT,,27/06/18,2018,10.0,19/06/18,Tuesday,WEEKDAY,3,04/08/18,2018,20/09/18
29974,3228,WSA,EFSA0117404,BIRT,,12/07/18,2018,32.0,19/06/18,Tuesday,WEEKDAY,3,04/08/18,2018,20/09/18
29975,3955,WSA,EFSA0116701,FLXI,3.0,29/06/18,2018,500.0,19/06/18,Tuesday,WEEKDAY,3,05/08/18,2018,20/09/18
29976,7799,WSA,EFSA0116983,BIRT,,04/07/18,2018,30.0,19/06/18,Tuesday,WEEKDAY,3,05/08/18,2018,20/09/18
29977,1708,WSA,EFSA0116504,BIRT,,24/06/18,2018,4.5,19/06/18,Tuesday,WEEKDAY,3,06/08/18,2018,20/09/18
29978,5416,WSA,EFSA0116682,BIRT,,28/06/18,2018,5.6,19/06/18,Tuesday,WEEKDAY,3,06/08/18,2018,20/09/18
29979,10256,WSA,EFSA0117190,BIRT,,08/07/18,2018,17.0,19/06/18,Tuesday,WEEKDAY,3,07/08/18,2018,20/09/18
29980,9619,WSA,EFSA0116819,FLXI,7.0,01/07/18,2018,50.0,19/06/18,Tuesday,WEEKDAY,3,08/08/18,2018,20/09/18
29981,7993,WSA,EFSA0117405,BIRT,,12/07/18,2018,35.0,19/06/18,Tuesday,WEEKDAY,3,08/08/18,2018,20/09/18
29982,2567,WSA,EFSA0116362,FLXI,5.0,22/06/18,2018,500.0,19/06/18,Tuesday,WEEKDAY,3,09/08/18,2018,20/09/18
29983,8563,WSA,EFSA0117186,BIRT,,08/07/18,2018,30.0,19/06/18,Tuesday,WEEKDAY,3,10/08/18,2018,20/09/18
29984,6724,WSA,EFSA0116812,MIIS,,01/07/18,2018,100.0,19/06/18,Tuesday,WEEKDAY,3,12/08/18,2018,20/09/18
29985,8443,WSA,EFSA0116860,MIIS,,02/07/18,2018,100.0,19/06/18,Tuesday,WEEKDAY,3,13/08/18,2018,20/09/18
29986,5456,WSA,EFSA0117089,BIRT,,06/07/18,2018,15.9,19/06/18,Tuesday,WEEKDAY,3,14/08/18,2018,20/09/18
29987,3038,WSA,EFSA0116386,FLXI,2.0,22/06/18,2018,32.7,19/06/18,Tuesday,WEEKDAY,3,16/08/18,2018,20/09/18
29988,3892,WSA,EFSA0116965,MIIS,,04/07/18,2018,100.0,19/06/18,Tuesday,WEEKDAY,3,17/08/18,2018,20/09/18
29989,1770,WSA,EFSA0116235,FLXI,7.0,20/06/18,2018,303.75,19/06/18,Tuesday,WEEKDAY,3,18/08/18,2018,20/09/18
29990,10536,WSA,EFSA0116438,FLXI,3.0,23/06/18,2018,66.0,19/06/18,Tuesday,WEEKDAY,3,18/08/18,2018,20/09/18
29991,7719,WSA,EFSA0118005,MIIS,,24/07/18,2018,94.0,19/06/18,Tuesday,WEEKDAY,3,19/08/18,2018,20/09/18
29992,8929,WSA,EFSA0117067,FLXI,3.0,06/07/18,2018,130.0,19/06/18,Tuesday,WEEKDAY,3,21/08/18,2018,20/09/18
29993,7713,WSA,EFSA0117434,MIIS,,13/07/18,2018,100.0,19/06/18,Tuesday,WEEKDAY,3,21/08/18,2018,20/09/18
29994,6319,WSA,EFSA0117372,MIIS,,12/07/18,2018,100.0,19/06/18,Tuesday,WEEKDAY,3,22/08/18,2018,20/09/18
29995,7680,WSA,EFSA0116786,BIRT,,30/06/18,2018,7.4,19/06/18,Tuesday,WEEKDAY,3,23/08/18,2018,20/09/18
29996,4016,WSA,EFSA0117194,BIRT,,08/07/18,2018,4.5,19/06/18,Tuesday,WEEKDAY,3,23/08/18,2018,20/09/18
29997,9266,WSA,EFSA0117739,MIIS,,19/07/18,2018,100.0,19/06/18,Tuesday,WEEKDAY,3,23/08/18,2018,20/09/18
29998,10465,WSA,EFSA0116829,BIRT,,01/07/18,2018,30.0,19/06/18,Tuesday,WEEKDAY,3,25/08/18,2018,20/09/18
29999,8579,WSA,EFSA0117181,FLXI,7.0,08/07/18,2018,31.32,19/06/18,Tuesday,WEEKDAY,3,25/08/18,2018,20/09/18
30000,5723,WSA,EFSA0117864,FLXI,2.0,21/07/18,2018,456.0,19/06/18,Tuesday,WEEKDAY,3,25/08/18,2018,20/09/18
30001,5059,WSA,EFSA0117277,MIIS,,10/07/18,2018,100.0,19/06/18,Tuesday,WEEKDAY,3,27/08/18,2018,20/09/18
30002,5041,WSA,EFSA0116804,FLXI,5.0,01/07/18,2018,500.0,19/06/18,Tuesday,WEEKDAY,3,28/08/18,2018,20/09/18
30003,7798,WSA,EFSA0117534,MIIS,,15/07/18,2018,100.0,19/06/18,Tuesday,WEEKDAY,3,28/08/18,2018,20/09/18
30004,6489,WSA,EFSA0117110,FLXI,3.0,07/07/18,2018,500.0,19/06/18,Tuesday,WEEKDAY,3,29/08/18,2018,20/09/18
30005,3463,WSA,EFSA0117127,FLXI,7.0,07/07/18,2018,100.0,19/06/18,Tuesday,WEEKDAY,3,29/08/18,2018,20/09/18
30006,5727,WSA,EFSA0117522,FLXI,1.0,15/07/18,2018,229.0,19/06/18,Tuesday,WEEKDAY,3,30/08/18,2018,20/09/18
30007,10416,WSA,EFSA0117076,MIIS,,06/07/18,2018,100.0,19/06/18,Tuesday,WEEKDAY,3,01/09/18,2018,20/09/18
30008,9181,WSA,EFSA0118057,FLXI,7.0,25/07/18,2018,462.0,19/06/18,Tuesday,WEEKDAY,3,02/09/18,2018,20/09/18
30009,7420,WSA,EFSA0117655,FLXI,3.0,17/07/18,2018,15.5,19/06/18,Tuesday,WEEKDAY,3,08/09/18,2018,20/09/18
30010,3463,WSA,EFSA0117481,FLXI,7.0,14/07/18,2018,190.0,19/06/18,Tuesday,WEEKDAY,3,10/09/18,2018,20/09/18
30011,10290,WSA,EFSA0117709,BIRT,,18/07/18,2018,3.0,19/06/18,Tuesday,WEEKDAY,3,11/09/18,2018,20/09/18
30012,5366,WSA,EFSA0117521,FLXI,2.0,15/07/18,2018,258.0,19/06/18,Tuesday,WEEKDAY,3,13/09/18,2018,20/09/18
30013,10744,WSA,EFSA0118106,FLXI,6.0,26/07/18,2018,457.0,19/06/18,Tuesday,WEEKDAY,3,14/09/18,2018,20/09/18
30014,7496,WSA,EFSA0116488,MIIS,,24/06/18,2018,36.6,20/06/18,Wednesday,WEEKDAY,3,27/07/18,2018,20/09/18
30015,1769,WSA,EFSA0117464,BIRT,,13/07/18,2018,35.0,20/06/18,Wednesday,WEEKDAY,3,03/08/18,2018,20/09/18
30016,8808,WSA,EFSA0116450,FLXI,2.0,23/06/18,2018,22.0,20/06/18,Wednesday,WEEKDAY,3,05/08/18,2018,20/09/18
30017,3684,WSA,EFSA0116647,FLXI,2.0,28/06/18,2018,420.0,20/06/18,Wednesday,WEEKDAY,3,05/08/18,2018,20/09/18
30018,8828,WSA,EFSA0117465,BIRT,,13/07/18,2018,35.0,20/06/18,Wednesday,WEEKDAY,3,05/08/18,2018,20/09/18
30019,2008,WSA,EFSA0116659,MIIS,,28/06/18,2018,100.0,20/06/18,Wednesday,WEEKDAY,3,06/08/18,2018,20/09/18
30020,10542,WSA,EFSA0116309,MIIS,,21/06/18,2018,100.0,20/06/18,Wednesday,WEEKDAY,3,07/08/18,2018,20/09/18
30021,4065,WSA,EFSA0117567,MIIS,,15/07/18,2018,91.0,20/06/18,Wednesday,WEEKDAY,3,08/08/18,2018,20/09/18
30022,6425,WSA,EFSA0116815,MIIS,,01/07/18,2018,100.0,20/06/18,Wednesday,WEEKDAY,3,09/08/18,2018,20/09/18
30023,5692,WSA,EFSA0116608,FLXI,5.0,27/06/18,2018,500.0,20/06/18,Wednesday,WEEKDAY,3,10/08/18,2018,20/09/18
30024,1954,WSA,EFSA0116668,MIIS,,28/06/18,2018,85.48,20/06/18,Wednesday,WEEKDAY,3,12/08/18,2018,20/09/18
30025,4774,WSA,EFSA0117276,MIIS,,10/07/18,2018,100.0,20/06/18,Wednesday,WEEKDAY,3,12/08/18,2018,20/09/18
30026,3655,WSA,EFSA0117120,FLXI,3.0,07/07/18,2018,230.0,20/06/18,Wednesday,WEEKDAY,3,13/08/18,2018,20/09/18
30027,1715,WSA,EFSA0117445,FLXI,4.0,13/07/18,2018,56.0,20/06/18,Wednesday,WEEKDAY,3,14/08/18,2018,20/09/18
30028,8000,WSA,EFSA0117816,MIIS,,20/07/18,2018,93.0,20/06/18,Wednesday,WEEKDAY,3,14/08/18,2018,20/09/18
30029,4294,WSA,EFSA0116863,MIIS,,02/07/18,2018,100.0,20/06/18,Wednesday,WEEKDAY,3,16/08/18,2018,20/09/18
30030,9682,WSA,EFSA0117867,FLXI,3.0,21/07/18,2018,477.0,20/06/18,Wednesday,WEEKDAY,3,16/08/18,2018,20/09/18
30031,7550,WSA,EFSA0116925,MIIS,,03/07/18,2018,100.0,20/06/18,Wednesday,WEEKDAY,3,17/08/18,2018,20/09/18
30032,3328,WSA,EFSA0117818,BIRT,,20/07/18,2018,33.0,20/06/18,Wednesday,WEEKDAY,3,17/08/18,2018,20/09/18
30033,6928,WSA,EFSA0117967,MIIS,,23/07/18,2018,92.0,20/06/18,Wednesday,WEEKDAY,3,17/08/18,2018,20/09/18
30034,9928,WSA,EFSA0118003,FLXI,1.0,24/07/18,2018,485.0,20/06/18,Wednesday,WEEKDAY,3,17/08/18,2018,20/09/18
30035,2590,WSA,EFSA0117012,FLXI,5.0,05/07/18,2018,500.0,20/06/18,Wednesday,WEEKDAY,3,18/08/18,2018,20/09/18
30036,8103,WSA,EFSA0117022,MIIS,,05/07/18,2018,100.0,20/06/18,Wednesday,WEEKDAY,3,18/08/18,2018,20/09/18
30037,8852,WSA,EFSA0117684,FLXI,3.0,18/07/18,2018,179.75,20/06/18,Wednesday,WEEKDAY,3,18/08/18,2018,20/09/18
30038,2883,WSA,EFSA0118061,MIIS,,25/07/18,2018,91.0,20/06/18,Wednesday,WEEKDAY,3,18/08/18,2018,20/09/18
30039,8607,WSA,EFSA0117422,FLXI,4.0,13/07/18,2018,150.0,20/06/18,Wednesday,WEEKDAY,3,19/08/18,2018,20/09/18
30040,9766,WSA,EFSA0117913,FLXI,7.0,22/07/18,2018,492.0,20/06/18,Wednesday,WEEKDAY,3,20/08/18,2018,20/09/18
30041,3829,WSA,EFSA0116807,FLXI,1.0,01/07/18,2018,239.0,20/06/18,Wednesday,WEEKDAY,3,21/08/18,2018,20/09/18
30042,5783,WSA,EFSA0116735,BIRT,,29/06/18,2018,10.4,20/06/18,Wednesday,WEEKDAY,3,22/08/18,2018,20/09/18
30043,9847,WSA,EFSA0116979,FLXI,7.0,04/07/18,2018,56.7,20/06/18,Wednesday,WEEKDAY,3,22/08/18,2018,20/09/18
30044,7154,WSA,EFSA0117516,FLXI,4.0,15/07/18,2018,500.0,20/06/18,Wednesday,WEEKDAY,3,22/08/18,2018,20/09/18
30045,2743,WSA,EFSA0117226,MIIS,,09/07/18,2018,100.0,20/06/18,Wednesday,WEEKDAY,3,23/08/18,2018,20/09/18
30046,3999,WSA,EFSA0118059,FLXI,4.0,25/07/18,2018,496.0,20/06/18,Wednesday,WEEKDAY,3,23/08/18,2018,20/09/18
30047,10416,WSA,EFSA0117011,FLXI,4.0,05/07/18,2018,500.0,20/06/18,Wednesday,WEEKDAY,3,24/08/18,2018,20/09/18
30048,2786,WSA,EFSA0117268,FLXI,5.0,10/07/18,2018,137.0,20/06/18,Wednesday,WEEKDAY,3,24/08/18,2018,20/09/18
30049,1681,WSA,EFSA0117416,FLXI,3.0,13/07/18,2018,280.0,20/06/18,Wednesday,WEEKDAY,3,24/08/18,2018,20/09/18
30050,10145,WSA,EFSA0116683,BIRT,,28/06/18,2018,4.5,20/06/18,Wednesday,WEEKDAY,3,25/08/18,2018,20/09/18
30051,4063,WSA,EFSA0117777,FLXI,5.0,20/07/18,2018,500.0,20/06/18,Wednesday,WEEKDAY,3,25/08/18,2018,20/09/18
30052,8103,WSA,EFSA0117167,FLXI,5.0,08/07/18,2018,500.0,20/06/18,Wednesday,WEEKDAY,3,26/08/18,2018,20/09/18
30053,5985,WSA,EFSA0117749,FLXI,3.0,19/07/18,2018,42.8,20/06/18,Wednesday,WEEKDAY,3,26/08/18,2018,20/09/18
30054,10426,WSA,EFSA0117836,MIIS,,21/07/18,2018,100.0,20/06/18,Wednesday,WEEKDAY,3,26/08/18,2018,20/09/18
30055,10579,WSA,EFSA0117477,FLXI,2.0,14/07/18,2018,270.0,20/06/18,Wednesday,WEEKDAY,3,27/08/18,2018,20/09/18
30056,7876,WSA,EFSA0117082,FLXI,7.0,06/07/18,2018,48.3,20/06/18,Wednesday,WEEKDAY,3,28/08/18,2018,20/09/18
30057,9615,WSA,EFSA0117185,BIRT,,08/07/18,2018,30.0,20/06/18,Wednesday,WEEKDAY,3,29/08/18,2018,20/09/18
30058,10145,WSA,EFSA0117592,MIIS,,16/07/18,2018,100.0,20/06/18,Wednesday,WEEKDAY,3,29/08/18,2018,20/09/18
30059,8858,WSA,EFSA0116946,BIRT,,03/07/18,2018,2.1,20/06/18,Wednesday,WEEKDAY,3,30/08/18,2018,20/09/18
30060,10406,WSA,EFSA0117212,FLXI,4.0,09/07/18,2018,292.6,20/06/18,Wednesday,WEEKDAY,3,30/08/18,2018,20/09/18
30061,9889,WSA,EFSA0117288,BIRT,,10/07/18,2018,30.0,20/06/18,Wednesday,WEEKDAY,3,31/08/18,2018,20/09/18
30062,8858,WSA,EFSA0117809,BIRT,,20/07/18,2018,3.6,20/06/18,Wednesday,WEEKDAY,3,31/08/18,2018,20/09/18
30063,4136,WSA,EFSA0117912,FLXI,3.0,22/07/18,2018,499.0,20/06/18,Wednesday,WEEKDAY,3,02/09/18,2018,20/09/18
30064,7310,WSA,EFSA0117392,FLXI,1.0,12/07/18,2018,13.5,20/06/18,Wednesday,WEEKDAY,3,03/09/18,2018,20/09/18
30065,10849,WSA,EFSA0118002,FLXI,8.0,24/07/18,2018,459.0,20/06/18,Wednesday,WEEKDAY,3,03/09/18,2018,20/09/18
