Index,EMP_ID,CLM_SYS,CLM_REF,WSA_TYP,FLEXBEN_TYPE,CLM_DT,CLM_YR,CLM_AMT,RCPT_DT,RCPT_DAY,DAY_TAG,CLM.STAT,REIMB_DT,REIMB_YR,EA_DT,RISK
33072,3778,WSA,EFSA0120542,FLXI,3.0,12/9/18,2018,500.0,17/8/18,Friday,WEEKDAY,3,9/11/18,2018,,1
33073,10006,WSA,EFSA0120747,MIIS,,16/9/18,2018,100.0,17/8/18,Friday,WEEKDAY,3,9/11/18,2018,,1
33074,8814,WSA,EFSA0121223,FLXI,3.0,25/9/18,2018,470.0,17/8/18,Friday,WEEKDAY,3,16/11/18,2018,,1
33075,2301,WSA,EFSA0120095,BIRT,,2/9/18,2018,39.0,18/8/18,Saturday,WEEKEND,3,25/9/18,2018,,0
33076,9035,WSA,EFSA0119816,MIIS,,28/8/18,2018,100.0,18/8/18,Saturday,WEEKEND,3,27/9/18,2018,,0
33077,5864,WSA,EFSA0119366,BIRT,,19/8/18,2018,6.4,18/8/18,Saturday,WEEKEND,3,1/10/18,2018,,0
33078,10807,WSA,EFSA0119668,FLXI,6.0,25/8/18,2018,59.0,18/8/18,Saturday,WEEKEND,3,4/10/18,2018,,0
33079,9291,WSA,EFSA0119952,FLXI,4.0,31/8/18,2018,150.8,18/8/18,Saturday,WEEKEND,3,5/10/18,2018,,0
33080,4774,WSA,EFSA0120143,FLXI,4.0,4/9/18,2018,500.0,18/8/18,Saturday,WEEKEND,3,5/10/18,2018,,0
33081,6285,WSA,EFSA0119657,MIIS,,25/8/18,2018,100.0,18/8/18,Saturday,WEEKEND,3,6/10/18,2018,,0
33082,10116,WSA,EFSA0119800,FLXI,5.0,28/8/18,2018,500.0,18/8/18,Saturday,WEEKEND,3,6/10/18,2018,,0
33083,1728,WSA,EFSA0119483,FLXI,4.0,22/8/18,2018,500.0,18/8/18,Saturday,WEEKEND,3,9/10/18,2018,,0
33084,7905,WSA,EFSA0120055,MIIS,,2/9/18,2018,100.0,18/8/18,Saturday,WEEKEND,3,10/10/18,2018,,0
33085,4237,WSA,EFSA0120061,FLXI,7.0,2/9/18,2018,69.95,18/8/18,Saturday,WEEKEND,3,10/10/18,2018,,0
33086,2856,WSA,EFSA0119805,FLXI,5.0,28/8/18,2018,272.0,18/8/18,Saturday,WEEKEND,3,11/10/18,2018,,0
33087,5441,WSA,EFSA0120193,BIRT,,4/9/18,2018,1.8,18/8/18,Saturday,WEEKEND,3,11/10/18,2018,,0
33088,2255,WSA,EFSA0120230,MIIS,,5/9/18,2018,31.42,18/8/18,Saturday,WEEKEND,3,12/10/18,2018,,0
33089,9118,WSA,EFSA0120871,FLXI,6.0,18/9/18,2018,471.0,18/8/18,Saturday,WEEKEND,3,13/10/18,2018,,0
33090,4864,WSA,EFSA0121018,MIIS,,21/9/18,2018,91.0,18/8/18,Saturday,WEEKEND,3,13/10/18,2018,,0
33091,4290,WSA,EFSA0119863,FLXI,4.0,29/8/18,2018,50.0,18/8/18,Saturday,WEEKEND,3,15/10/18,2018,,1
33092,9903,WSA,EFSA0119940,FLXI,1.0,31/8/18,2018,500.0,18/8/18,Saturday,WEEKEND,3,15/10/18,2018,,0
33093,5233,WSA,EFSA0120876,BIRT,,18/9/18,2018,33.0,18/8/18,Saturday,WEEKEND,3,16/10/18,2018,,0
33094,5003,WSA,EFSA0119385,FLXI,5.0,20/8/18,2018,500.0,18/8/18,Saturday,WEEKEND,3,17/10/18,2018,,0
33095,10539,WSA,EFSA0119495,FLXI,3.0,22/8/18,2018,130.0,18/8/18,Saturday,WEEKEND,3,18/10/18,2018,,0
33096,3993,WSA,EFSA0119758,FLXI,3.0,27/8/18,2018,236.74,18/8/18,Saturday,WEEKEND,3,18/10/18,2018,,0
33097,3047,WSA,EFSA0120078,BIRT,,2/9/18,2018,4.8,18/8/18,Saturday,WEEKEND,3,19/10/18,2018,,0
33098,4366,WSA,EFSA0119814,MIIS,,28/8/18,2018,100.0,18/8/18,Saturday,WEEKEND,3,20/10/18,2018,,0
33099,5036,WSA,EFSA0120968,FLXI,5.0,20/9/18,2018,454.0,18/8/18,Saturday,WEEKEND,3,20/10/18,2018,,0
33100,2966,WSA,EFSA0121014,FLXI,3.0,21/9/18,2018,491.0,18/8/18,Saturday,WEEKEND,3,20/10/18,2018,,0
33101,6499,WSA,EFSA0119614,BIRT,,24/8/18,2018,25.5,18/8/18,Saturday,WEEKEND,3,21/10/18,2018,,0
33102,8428,WSA,EFSA0120608,MIIS,,13/9/18,2018,100.0,18/8/18,Saturday,WEEKEND,3,22/10/18,2018,,0
33103,10330,WSA,EFSA0119827,BIRT,,28/8/18,2018,14.2,18/8/18,Saturday,WEEKEND,3,23/10/18,2018,,0
33104,5507,WSA,EFSA0120149,FLXI,3.0,4/9/18,2018,321.0,18/8/18,Saturday,WEEKEND,3,23/10/18,2018,,0
33105,5216,WSA,EFSA0120420,FLXI,2.0,9/9/18,2018,86.4,18/8/18,Saturday,WEEKEND,3,24/10/18,2018,,0
33106,8156,WSA,EFSA0120702,MIIS,,15/9/18,2018,100.0,18/8/18,Saturday,WEEKEND,3,24/10/18,2018,,0
33107,11656,WSA,EFSA0120965,FLXI,6.0,20/9/18,2018,473.0,18/8/18,Saturday,WEEKEND,3,24/10/18,2018,,0
33108,3598,WSA,EFSA0120529,FLXI,3.0,11/9/18,2018,20.25,18/8/18,Saturday,WEEKEND,3,25/10/18,2018,,0
33109,11109,WSA,EFSA0120849,MIIS,,18/9/18,2018,100.0,18/8/18,Saturday,WEEKEND,3,25/10/18,2018,,1
33110,9313,WSA,EFSA0120603,MIIS,,13/9/18,2018,100.0,18/8/18,Saturday,WEEKEND,3,28/10/18,2018,,1
33111,4592,WSA,EFSA0120620,MIIS,,13/9/18,2018,11.0,18/8/18,Saturday,WEEKEND,3,31/10/18,2018,,1
33112,9505,WSA,EFSA0120177,BIRT,,4/9/18,2018,30.0,18/8/18,Saturday,WEEKEND,3,2/11/18,2018,,1
33113,5149,WSA,EFSA0120655,MIIS,,14/9/18,2018,100.0,18/8/18,Saturday,WEEKEND,3,3/11/18,2018,,1
33114,9021,WSA,EFSA0120643,FLXI,4.0,14/9/18,2018,500.0,18/8/18,Saturday,WEEKEND,3,7/11/18,2018,,1
33115,2038,WSA,EFSA0120470,MIIS,,10/9/18,2018,100.0,18/8/18,Saturday,WEEKEND,3,9/11/18,2018,,1
33116,1922,WSA,EFSA0119711,MIIS,,26/8/18,2018,100.0,19/8/18,Sunday,WEEKEND,3,26/9/18,2018,,0
33117,3029,WSA,EFSA0120034,BIRT,,1/9/18,2018,35.0,19/8/18,Sunday,WEEKEND,3,27/9/18,2018,,0
33118,5960,WSA,EFSA0120141,BIRT,,3/9/18,2018,34.0,19/8/18,Sunday,WEEKEND,3,29/9/18,2018,,0
33119,11335,WSA,EFSA0119729,BIRT,,26/8/18,2018,30.0,19/8/18,Sunday,WEEKEND,3,1/10/18,2018,,0
33120,3481,WSA,EFSA0120167,MIIS,,4/9/18,2018,100.0,19/8/18,Sunday,WEEKEND,3,4/10/18,2018,,0
33121,4091,WSA,EFSA0119403,FLXI,3.0,20/8/18,2018,44.94,19/8/18,Sunday,WEEKEND,3,6/10/18,2018,,0
33122,5248,WSA,EFSA0119501,MIIS,,22/8/18,2018,100.0,19/8/18,Sunday,WEEKEND,3,6/10/18,2018,,0
33123,7724,WSA,EFSA0119920,FLXI,4.0,30/8/18,2018,50.0,19/8/18,Sunday,WEEKEND,3,6/10/18,2018,,0
33124,4520,WSA,EFSA0120276,FLXI,3.0,6/9/18,2018,100.0,19/8/18,Sunday,WEEKEND,3,6/10/18,2018,,0
33125,10119,WSA,EFSA0119735,BIRT,,26/8/18,2018,8.0,19/8/18,Sunday,WEEKEND,3,7/10/18,2018,,0
33126,6860,WSA,EFSA0120765,FLXI,3.0,16/9/18,2018,491.0,19/8/18,Sunday,WEEKEND,3,7/10/18,2018,,0
33127,9113,WSA,EFSA0119798,FLXI,4.0,28/8/18,2018,500.0,19/8/18,Sunday,WEEKEND,3,8/10/18,2018,,0
33128,6106,WSA,EFSA0120142,FLXI,1.0,4/9/18,2018,500.0,19/8/18,Sunday,WEEKEND,3,8/10/18,2018,,0
33129,2317,WSA,EFSA0120204,FLXI,4.0,5/9/18,2018,500.0,19/8/18,Sunday,WEEKEND,3,8/10/18,2018,,0
33130,9952,WSA,EFSA0119781,BIRT,,27/8/18,2018,13.5,19/8/18,Sunday,WEEKEND,3,9/10/18,2018,,0
33131,9405,WSA,EFSA0119804,FLXI,7.0,28/8/18,2018,307.4,19/8/18,Sunday,WEEKEND,3,9/10/18,2018,,0
33132,8040,WSA,EFSA0120819,FLXI,7.0,17/9/18,2018,463.0,19/8/18,Sunday,WEEKEND,3,10/10/18,2018,,1
33133,1480,WSA,EFSA0120921,MIIS,,19/9/18,2018,91.0,19/8/18,Sunday,WEEKEND,3,10/10/18,2018,,0
33134,8676,WSA,EFSA0119747,FLXI,1.0,27/8/18,2018,500.0,19/8/18,Sunday,WEEKEND,3,11/10/18,2018,,1
33135,8889,WSA,EFSA0119829,BIRT,,28/8/18,2018,9.0,19/8/18,Sunday,WEEKEND,3,11/10/18,2018,,0
33136,5092,WSA,EFSA0120920,MIIS,,19/9/18,2018,104.0,19/8/18,Sunday,WEEKEND,3,11/10/18,2018,,0
33137,7628,WSA,EFSA0119655,MIIS,,25/8/18,2018,100.0,19/8/18,Sunday,WEEKEND,3,13/10/18,2018,,0
33138,8707,WSA,EFSA0120406,MIIS,,9/9/18,2018,100.0,19/8/18,Sunday,WEEKEND,3,13/10/18,2018,,0
33139,2079,WSA,EFSA0120172,FLXI,7.0,4/9/18,2018,49.0,19/8/18,Sunday,WEEKEND,3,14/10/18,2018,,0
33140,3720,WSA,EFSA0120919,MIIS,,19/9/18,2018,97.0,19/8/18,Sunday,WEEKEND,3,14/10/18,2018,,0
33141,4846,WSA,EFSA0120314,FLXI,5.0,7/9/18,2018,500.0,19/8/18,Sunday,WEEKEND,3,16/10/18,2018,,0
33142,5893,WSA,EFSA0120518,MIIS,,11/9/18,2018,100.0,19/8/18,Sunday,WEEKEND,3,16/10/18,2018,,0
33143,6827,WSA,EFSA0120582,BIRT,,12/9/18,2018,3.6,19/8/18,Sunday,WEEKEND,3,16/10/18,2018,,0
33144,3574,WSA,EFSA0121077,MIIS,,22/9/18,2018,92.0,19/8/18,Sunday,WEEKEND,3,16/10/18,2018,,0
33145,7329,WSA,EFSA0119778,BIRT,,27/8/18,2018,30.0,19/8/18,Sunday,WEEKEND,3,17/10/18,2018,,0
33146,10897,WSA,EFSA0121117,FLXI,3.0,23/9/18,2018,498.0,19/8/18,Sunday,WEEKEND,3,17/10/18,2018,,0
33147,8094,WSA,EFSA0120508,FLXI,3.0,11/9/18,2018,117.7,19/8/18,Sunday,WEEKEND,3,19/10/18,2018,,0
33148,10754,WSA,EFSA0121119,MIIS,,23/9/18,2018,101.0,19/8/18,Sunday,WEEKEND,3,19/10/18,2018,,0
33149,7084,WSA,EFSA0119855,MIIS,,29/8/18,2018,100.0,19/8/18,Sunday,WEEKEND,3,22/10/18,2018,,0
33150,3492,WSA,EFSA0120641,FLXI,4.0,14/9/18,2018,500.0,19/8/18,Sunday,WEEKEND,3,22/10/18,2018,,0
33151,10044,WSA,EFSA0119760,FLXI,3.0,27/8/18,2018,173.0,19/8/18,Sunday,WEEKEND,3,26/10/18,2018,,1
33152,9543,WSA,EFSA0120464,MIIS,,10/9/18,2018,100.0,19/8/18,Sunday,WEEKEND,3,26/10/18,2018,,0
33153,7213,WSA,EFSA0120517,MIIS,,11/9/18,2018,100.0,19/8/18,Sunday,WEEKEND,3,26/10/18,2018,,0
33154,10430,WSA,EFSA0120693,FLXI,4.0,15/9/18,2018,366.0,19/8/18,Sunday,WEEKEND,3,27/10/18,2018,,1
33155,5597,WSA,EFSA0120855,FLXI,5.0,18/9/18,2018,65.85,19/8/18,Sunday,WEEKEND,3,27/10/18,2018,,0
33156,8897,WSA,EFSA0119956,MIIS,,31/8/18,2018,100.0,19/8/18,Sunday,WEEKEND,3,28/10/18,2018,,0
33157,5562,WSA,EFSA0120741,FLXI,4.0,16/9/18,2018,100.0,19/8/18,Sunday,WEEKEND,3,28/10/18,2018,,0
33158,8642,WSA,EFSA0120425,BIRT,,9/9/18,2018,30.0,19/8/18,Sunday,WEEKEND,3,30/10/18,2018,,1
33159,1670,WSA,EFSA0120015,BIRT,,1/9/18,2018,30.0,19/8/18,Sunday,WEEKEND,3,31/10/18,2018,,1
33160,5833,WSA,EFSA0121013,FLXI,4.0,21/9/18,2018,475.0,19/8/18,Sunday,WEEKEND,3,31/10/18,2018,,1
33161,9076,WSA,EFSA0120769,FLXI,1.0,17/9/18,2018,500.0,19/8/18,Sunday,WEEKEND,3,1/11/18,2018,,1
33162,9961,WSA,EFSA0120897,MIIS,,19/9/18,2018,100.0,19/8/18,Sunday,WEEKEND,3,3/11/18,2018,,1
33163,7762,WSA,EFSA0120865,BIRT,,18/9/18,2018,5.4,19/8/18,Sunday,WEEKEND,3,6/11/18,2018,,1
33164,2179,WSA,EFSA0120395,FLXI,5.0,9/9/18,2018,500.0,19/8/18,Sunday,WEEKEND,3,8/11/18,2018,,1
33165,3676,WSA,EFSA0120754,BIRT,,16/9/18,2018,24.3,19/8/18,Sunday,WEEKEND,3,9/11/18,2018,,1
33166,7318,WSA,EFSA0121070,FLXI,1.0,22/9/18,2018,493.0,19/8/18,Sunday,WEEKEND,3,11/11/18,2018,,1
33167,3855,WSA,EFSA0121272,FLXI,7.0,26/9/18,2018,493.0,19/8/18,Sunday,WEEKEND,3,14/11/18,2018,,1
33168,11759,WSA,EFSA0121378,FLXI,3.0,28/9/18,2018,450.0,19/8/18,Sunday,WEEKEND,3,18/11/18,2018,,1
33169,4778,WSA,EFSA0119717,MIIS,,26/8/18,2018,100.0,20/8/18,Monday,WEEKDAY,3,25/9/18,2018,,0
33170,6934,WSA,EFSA0120201,BIRT,,4/9/18,2018,39.0,20/8/18,Monday,WEEKDAY,3,25/9/18,2018,,0
33171,9951,WSA,EFSA0119659,MIIS,,25/8/18,2018,100.0,20/8/18,Monday,WEEKDAY,3,29/9/18,2018,,0
33172,9529,WSA,EFSA0119776,BIRT,,27/8/18,2018,30.0,20/8/18,Monday,WEEKDAY,3,30/9/18,2018,,0
33173,2297,WSA,EFSA0119653,MIIS,,25/8/18,2018,100.0,20/8/18,Monday,WEEKDAY,3,1/10/18,2018,,0
33174,4942,WSA,EFSA0119438,FLXI,5.0,21/8/18,2018,400.0,20/8/18,Monday,WEEKDAY,3,2/10/18,2018,,0
33175,4937,WSA,EFSA0119574,BIRT,,23/8/18,2018,2.8,20/8/18,Monday,WEEKDAY,3,4/10/18,2018,,0
33176,8078,WSA,EFSA0119777,BIRT,,27/8/18,2018,30.0,20/8/18,Monday,WEEKDAY,3,4/10/18,2018,,0
33177,2054,WSA,EFSA0120540,BIRT,,11/9/18,2018,33.0,20/8/18,Monday,WEEKDAY,3,5/10/18,2018,,0
33178,6975,WSA,EFSA0119661,MIIS,,25/8/18,2018,100.0,20/8/18,Monday,WEEKDAY,3,7/10/18,2018,,0
33179,9071,WSA,EFSA0119818,FLXI,7.0,28/8/18,2018,67.96,20/8/18,Monday,WEEKDAY,3,7/10/18,2018,,0
33180,11102,WSA,EFSA0119544,FLXI,7.0,23/8/18,2018,300.0,20/8/18,Monday,WEEKDAY,3,9/10/18,2018,,0
33181,1860,WSA,EFSA0119959,MIIS,,31/8/18,2018,100.0,20/8/18,Monday,WEEKDAY,3,10/10/18,2018,,0
33182,11113,WSA,EFSA0120872,FLXI,1.0,18/9/18,2018,494.0,20/8/18,Monday,WEEKDAY,3,10/10/18,2018,,0
33183,8795,WSA,EFSA0119868,BIRT,,29/8/18,2018,30.0,20/8/18,Monday,WEEKDAY,3,11/10/18,2018,,0
33184,3554,WSA,EFSA0119601,MIIS,,24/8/18,2018,100.0,20/8/18,Monday,WEEKDAY,3,12/10/18,2018,,0
33185,6991,WSA,EFSA0120218,FLXI,7.0,5/9/18,2018,121.44,20/8/18,Monday,WEEKDAY,3,12/10/18,2018,,0
33186,10252,WSA,EFSA0119650,MIIS,,25/8/18,2018,100.0,20/8/18,Monday,WEEKDAY,3,14/10/18,2018,,0
33187,2735,WSA,EFSA0120013,FLXI,7.0,1/9/18,2018,31.0,20/8/18,Monday,WEEKDAY,3,14/10/18,2018,,0
33188,3958,WSA,EFSA0120971,BIRT,,20/9/18,2018,37.0,20/8/18,Monday,WEEKDAY,3,16/10/18,2018,,0
33189,1856,WSA,EFSA0120037,FLXI,5.0,2/9/18,2018,500.0,20/8/18,Monday,WEEKDAY,3,17/10/18,2018,,1
33190,3653,WSA,EFSA0120461,MIIS,,10/9/18,2018,100.0,20/8/18,Monday,WEEKDAY,3,17/10/18,2018,,0
33191,2600,WSA,EFSA0121074,MIIS,,22/9/18,2018,104.0,20/8/18,Monday,WEEKDAY,3,17/10/18,2018,,0
33192,2878,WSA,EFSA0120823,FLXI,3.0,18/9/18,2018,500.0,20/8/18,Monday,WEEKDAY,3,18/10/18,2018,,0
33193,5640,WSA,EFSA0120619,MIIS,,13/9/18,2018,14.9,20/8/18,Monday,WEEKDAY,3,19/10/18,2018,,0
33194,8751,WSA,EFSA0120219,MIIS,,5/9/18,2018,100.0,20/8/18,Monday,WEEKDAY,3,21/10/18,2018,,0
33195,2100,WSA,EFSA0120236,BIRT,,5/9/18,2018,30.0,20/8/18,Monday,WEEKDAY,3,21/10/18,2018,,0
33196,9661,WSA,EFSA0120394,FLXI,4.0,9/9/18,2018,500.0,20/8/18,Monday,WEEKDAY,3,22/10/18,2018,,1
33197,2008,WSA,EFSA0119763,FLXI,3.0,27/8/18,2018,112.1,20/8/18,Monday,WEEKDAY,3,24/10/18,2018,,0
33198,7631,WSA,EFSA0120024,FLXI,3.0,1/9/18,2018,17.7,20/8/18,Monday,WEEKDAY,3,24/10/18,2018,,0
33199,8188,WSA,EFSA0120645,FLXI,5.0,14/9/18,2018,284.0,20/8/18,Monday,WEEKDAY,3,25/10/18,2018,,0
33200,10086,WSA,EFSA0119878,BIRT,,29/8/18,2018,2.1,20/8/18,Monday,WEEKDAY,3,26/10/18,2018,,1
33201,4478,WSA,EFSA0120364,MIIS,,8/9/18,2018,100.0,20/8/18,Monday,WEEKDAY,3,28/10/18,2018,,0
33202,10576,WSA,EFSA0119893,FLXI,4.0,30/8/18,2018,500.0,20/8/18,Monday,WEEKDAY,3,29/10/18,2018,,0
33203,10042,WSA,EFSA0120864,BIRT,,18/9/18,2018,6.3,20/8/18,Monday,WEEKDAY,3,31/10/18,2018,,0
33204,7213,WSA,EFSA0120869,BIRT,,18/9/18,2018,2.8,20/8/18,Monday,WEEKDAY,3,31/10/18,2018,,0
33205,5019,WSA,EFSA0120562,FLXI,3.0,12/9/18,2018,85.0,20/8/18,Monday,WEEKDAY,3,1/11/18,2018,,0
33206,3195,WSA,EFSA0120861,BIRT,,18/9/18,2018,30.0,20/8/18,Monday,WEEKDAY,3,3/11/18,2018,,0
33207,7457,WSA,EFSA0120859,BIRT,,18/9/18,2018,30.0,20/8/18,Monday,WEEKDAY,3,5/11/18,2018,,1
33208,4487,WSA,EFSA0120868,BIRT,,18/9/18,2018,3.2,20/8/18,Monday,WEEKDAY,3,10/11/18,2018,,1
33209,3746,WSA,EFSA0121270,FLXI,7.0,26/9/18,2018,494.0,20/8/18,Monday,WEEKDAY,3,19/11/18,2018,,1
33210,4353,WSA,EFSA0121431,FLXI,1.0,29/9/18,2018,474.0,20/8/18,Monday,WEEKDAY,3,25/11/18,2018,,1
33211,5433,WSA,EFSA0119529,MIIS,,22/8/18,2018,103.0,21/8/18,Tuesday,WEEKDAY,3,19/9/18,2018,,1
33212,9631,WSA,EFSA0119755,FLXI,1.0,27/8/18,2018,498.0,21/8/18,Tuesday,WEEKDAY,3,26/9/18,2018,,0
33213,9464,WSA,EFSA0119861,MIIS,,29/8/18,2018,100.0,21/8/18,Tuesday,WEEKDAY,3,1/10/18,2018,,0
33214,8627,WSA,EFSA0120166,MIIS,,4/9/18,2018,100.0,21/8/18,Tuesday,WEEKDAY,3,5/10/18,2018,,0
33215,5973,WSA,EFSA0119860,MIIS,,29/8/18,2018,100.0,21/8/18,Tuesday,WEEKDAY,3,6/10/18,2018,,0
33216,2328,WSA,EFSA0120918,MIIS,,19/9/18,2018,96.0,21/8/18,Tuesday,WEEKDAY,3,11/10/18,2018,,0
33217,10434,WSA,EFSA0120873,FLXI,8.0,18/9/18,2018,465.0,21/8/18,Tuesday,WEEKDAY,3,14/10/18,2018,,0
33218,6425,WSA,EFSA0119572,BIRT,,23/8/18,2018,5.9,21/8/18,Tuesday,WEEKDAY,3,16/10/18,2018,,0
33219,6919,WSA,EFSA0120277,FLXI,7.0,6/9/18,2018,100.0,21/8/18,Tuesday,WEEKDAY,3,16/10/18,2018,,0
33220,10532,WSA,EFSA0119543,FLXI,7.0,23/8/18,2018,309.0,21/8/18,Tuesday,WEEKDAY,3,17/10/18,2018,,0
33221,5182,WSA,EFSA0120099,FLXI,5.0,3/9/18,2018,500.0,21/8/18,Tuesday,WEEKDAY,3,17/10/18,2018,,0
33222,7253,WSA,EFSA0119762,FLXI,3.0,27/8/18,2018,160.0,21/8/18,Tuesday,WEEKDAY,3,19/10/18,2018,,0
33223,4506,WSA,EFSA0120183,BIRT,,4/9/18,2018,30.0,21/8/18,Tuesday,WEEKDAY,3,19/10/18,2018,,0
33224,9701,WSA,EFSA0120866,BIRT,,18/9/18,2018,4.5,21/8/18,Tuesday,WEEKDAY,3,19/10/18,2018,,0
33225,4982,WSA,EFSA0121172,FLXI,4.0,24/9/18,2018,487.0,21/8/18,Tuesday,WEEKDAY,3,20/10/18,2018,,0
33226,8616,WSA,EFSA0120155,FLXI,5.0,4/9/18,2018,180.0,21/8/18,Tuesday,WEEKDAY,3,21/10/18,2018,,0
33227,7606,WSA,EFSA0119539,FLXI,5.0,23/8/18,2018,500.0,21/8/18,Tuesday,WEEKDAY,3,22/10/18,2018,,0
33228,6280,WSA,EFSA0119786,BIRT,,27/8/18,2018,2.8,21/8/18,Tuesday,WEEKDAY,3,22/10/18,2018,,0
33229,8143,WSA,EFSA0120831,FLXI,4.0,18/9/18,2018,380.0,21/8/18,Tuesday,WEEKDAY,3,23/10/18,2018,,0
33230,10106,WSA,EFSA0120960,BIRT,,20/9/18,2018,30.0,21/8/18,Tuesday,WEEKDAY,3,24/10/18,2018,,0
33231,9768,WSA,EFSA0119945,FLXI,4.0,31/8/18,2018,500.0,21/8/18,Tuesday,WEEKDAY,3,29/10/18,2018,,0
33232,10197,WSA,EFSA0120674,BIRT,,14/9/18,2018,3.6,21/8/18,Tuesday,WEEKDAY,3,29/10/18,2018,,1
33233,4487,WSA,EFSA0120914,BIRT,,19/9/18,2018,3.6,21/8/18,Tuesday,WEEKDAY,3,29/10/18,2018,,0
33234,6961,WSA,EFSA0120949,MIIS,,20/9/18,2018,100.0,21/8/18,Tuesday,WEEKDAY,3,29/10/18,2018,,0
33235,6994,WSA,EFSA0120887,FLXI,3.0,19/9/18,2018,256.8,21/8/18,Tuesday,WEEKDAY,3,30/10/18,2018,,1
33236,7782,WSA,EFSA0120203,FLXI,3.0,5/9/18,2018,500.0,21/8/18,Tuesday,WEEKDAY,3,31/10/18,2018,,0
33237,9693,WSA,EFSA0120501,FLXI,1.0,11/9/18,2018,350.0,21/8/18,Tuesday,WEEKDAY,3,1/11/18,2018,,0
33238,3051,WSA,EFSA0120528,FLXI,4.0,11/9/18,2018,24.0,21/8/18,Tuesday,WEEKDAY,3,3/11/18,2018,,0
33239,6181,WSA,EFSA0120366,MIIS,,8/9/18,2018,100.0,21/8/18,Tuesday,WEEKDAY,3,4/11/18,2018,,0
33240,2120,WSA,EFSA0120616,BIRT,,13/9/18,2018,30.0,21/8/18,Tuesday,WEEKDAY,3,4/11/18,2018,,0
33241,7966,WSA,EFSA0120944,MIIS,,20/9/18,2018,100.0,21/8/18,Tuesday,WEEKDAY,3,18/11/18,2018,,1
33242,1485,WSA,EFSA0121376,FLXI,7.0,28/9/18,2018,459.0,21/8/18,Tuesday,WEEKDAY,3,20/11/18,2018,,1
33243,2756,WSA,EFSA0121326,FLXI,8.0,27/9/18,2018,462.0,21/8/18,Tuesday,WEEKDAY,3,23/11/18,2018,,1
33244,3486,WSA,EFSA0119690,MIIS,,25/8/18,2018,93.0,22/8/18,Wednesday,HOLIDAY,3,17/9/18,2018,,0
33245,3150,WSA,EFSA0119885,BIRT,,29/8/18,2018,31.0,22/8/18,Wednesday,HOLIDAY,3,22/9/18,2018,,1
33246,1960,WSA,EFSA0119765,MIIS,,27/8/18,2018,100.0,22/8/18,Wednesday,HOLIDAY,3,30/9/18,2018,,0
33247,8780,WSA,EFSA0119610,BIRT,,24/8/18,2018,30.0,22/8/18,Wednesday,HOLIDAY,3,5/10/18,2018,,0
33248,4267,WSA,EFSA0120064,FLXI,7.0,2/9/18,2018,36.7,22/8/18,Wednesday,HOLIDAY,3,9/10/18,2018,,1
33249,1600,WSA,EFSA0120280,MIIS,,6/9/18,2018,100.0,22/8/18,Wednesday,HOLIDAY,3,9/10/18,2018,,0
33250,3112,WSA,EFSA0121072,FLXI,5.0,22/9/18,2018,466.0,22/8/18,Wednesday,HOLIDAY,3,14/10/18,2018,,0
33251,6556,WSA,EFSA0120463,MIIS,,10/9/18,2018,100.0,22/8/18,Wednesday,HOLIDAY,3,16/10/18,2018,,0
33252,8365,WSA,EFSA0121075,MIIS,,22/9/18,2018,102.0,22/8/18,Wednesday,HOLIDAY,3,16/10/18,2018,,0
33253,2303,WSA,EFSA0119994,FLXI,4.0,1/9/18,2018,180.0,22/8/18,Wednesday,HOLIDAY,3,17/10/18,2018,,0
33254,10210,WSA,EFSA0120217,FLXI,7.0,5/9/18,2018,176.48,22/8/18,Wednesday,HOLIDAY,3,17/10/18,2018,,0
33255,1911,WSA,EFSA0120685,FLXI,4.0,15/9/18,2018,500.0,22/8/18,Wednesday,HOLIDAY,3,18/10/18,2018,,0
33256,10164,WSA,EFSA0120851,MIIS,,18/9/18,2018,100.0,22/8/18,Wednesday,HOLIDAY,3,18/10/18,2018,,0
33257,10058,WSA,EFSA0120845,MIIS,,18/9/18,2018,100.0,22/8/18,Wednesday,HOLIDAY,3,19/10/18,2018,,0
33258,8523,WSA,EFSA0121280,MIIS,,26/9/18,2018,102.0,22/8/18,Wednesday,HOLIDAY,3,19/10/18,2018,,0
33259,4742,WSA,EFSA0119925,BIRT,,30/8/18,2018,30.0,22/8/18,Wednesday,HOLIDAY,3,21/10/18,2018,,0
33260,5002,WSA,EFSA0119946,FLXI,5.0,31/8/18,2018,500.0,22/8/18,Wednesday,HOLIDAY,3,21/10/18,2018,,0
33261,8808,WSA,EFSA0120188,FLXI,2.0,4/9/18,2018,10.5,22/8/18,Wednesday,HOLIDAY,3,21/10/18,2018,,0
33262,6345,WSA,EFSA0120456,FLXI,7.0,10/9/18,2018,124.8,22/8/18,Wednesday,HOLIDAY,3,21/10/18,2018,,0
33263,7621,WSA,EFSA0120607,MIIS,,13/9/18,2018,100.0,22/8/18,Wednesday,HOLIDAY,3,21/10/18,2018,,0
33264,11839,WSA,EFSA0121015,FLXI,1.0,21/9/18,2018,466.0,22/8/18,Wednesday,HOLIDAY,3,21/10/18,2018,,0
33265,9583,WSA,EFSA0121224,FLXI,4.0,25/9/18,2018,463.0,22/8/18,Wednesday,HOLIDAY,3,21/10/18,2018,,0
33266,8637,WSA,EFSA0120336,FLXI,1.0,7/9/18,2018,17.9,22/8/18,Wednesday,HOLIDAY,3,22/10/18,2018,,0
